Temperatura_Max (°C),Temperatura_Min (°C),Precipitación (mm),Humedad_Relativa (%),Velocidad_Viento (km/h),Radiación_Solar (MJ/m²),pH_Suelo,Nitrógeno_Suelo (ppm),Fósforo_Suelo (ppm),Potasio_Suelo (ppm),Altura_Planta (cm)
20.28655422792839,15.49963180782538,41.14488441812748,65.0759134045484,14.898005951823395,10.256654095937721,5.621697939672738,53.74213503590899,79.06529937778444,287.6030753040241,83.51163782906939
16.79660975651535,9.527344526649593,3.134489610974367,38.974982792364784,11.650118808029028,6.11798233315068,6.528402318224861,163.1212989478691,84.87601072186165,74.53947527996513,108.21170203343604
23.91537721021848,19.239215000664196,51.3507228061177,65.37522922093049,10.325561255653655,2.8647535070901053,6.3461343677509525,182.16847809341255,62.09672381503303,178.9342213791084,110.88929384517091
22.554390031882498,19.24825975621812,71.88910991985772,31.40933129296392,4.263486816352976,12.716037504599829,7.558700603602219,189.8521650373287,40.4804414687047,222.84488395932343,22.901037153226778
17.262878110354777,13.685183159708652,66.22911403781664,66.11232996624156,10.107627735221675,0.6820530087995769,5.428345811788455,9.544698738987734,49.26143054190101,165.6252293721304,42.8646407572005
18.780605362338207,18.928654697175073,66.05948337985298,65.34269420293518,13.689895313630439,6.660007609857281,6.0154303048474596,8.439294613828284,22.6646881756716,252.2435903311877,94.15732233961364
29.839775380330657,19.91489816897424,21.08570052469192,46.29939028163961,6.956600161085957,17.282310677898927,7.174322866125153,199.9069862916371,50.571263086972486,19.35637094137519,39.43508168880819
24.189414080453204,14.649357890833663,72.32608127732904,80.23945486431658,7.8911905085953675,18.28726817939049,6.687155994327981,179.23203270755806,31.62762227392044,4.385961266140437,128.77974994417178
29.697070768120184,15.26080124982248,65.4615089177425,65.70377392689943,13.534961030352513,1.2142875832429256,7.922233495830396,117.88077025850544,5.779726333584345,206.16651469427424,78.78281262832778
28.142137142856868,18.379524289067085,20.586070342538186,68.18028371172596,13.585924456333549,14.643850765735486,5.30796655929747,90.49148307303616,69.77406108425099,117.04018449111861,16.2272001121595
18.47417284719375,18.243126718691993,35.75149598087181,64.55870745875916,0.16689301287591995,1.5576014951140804,7.203529786416731,2.37569560908677,44.730513934475866,297.45158633658855,50.74710883912753
15.274234885573284,9.359706160496287,9.974234644849911,49.735571073381614,14.329247776717287,16.745374894568712,5.952159517537469,154.93018857650662,18.333152757181114,76.66926919853235,52.23834225593229
17.068897253240042,21.983316965307942,8.847414959325384,46.630482718396394,14.25003524439725,19.126630618334065,5.809936670585569,105.91149567498275,1.8289684947188856,296.56065246870276,81.71274910721738
28.15415936548255,16.06238320758376,99.39251189146631,31.066955797794527,13.930299078807224,8.381191218333058,5.1912753728741,71.6618656542924,95.22861099311663,44.45565920681174,121.7646190453157
19.029688527592974,11.244479917731635,62.89759063775693,79.52792459870335,2.9726273042880718,6.184595733585736,6.536246421022826,94.95783124069794,36.07832558602535,278.27440308712244,113.37285997934471
33.324472705381595,12.957309260380026,5.49943972705671,89.06586837118749,3.9318061578528827,10.026337744406625,6.532291934973414,174.02445889502425,76.93231406708364,160.3880326047568,88.08817500209403
26.320327204293207,13.600432560329438,40.55709775337626,47.78871640471981,1.240050689804026,3.766848575316195,7.439949326580819,76.16153690421217,76.66381588356668,289.4291894783099,90.27166377750797
34.279192463161806,9.186158832102704,21.325866650862025,39.166729014725206,12.323195702477445,6.270466446762395,5.079769918657139,95.93066221529412,82.65306369751805,231.34606404297705,44.475846960885804
27.673285383606114,17.219424264183903,80.19775847454281,81.82079506387525,12.32455197600939,9.898803147833652,7.778837710740593,120.48260222965584,67.98521738874443,188.48064435950903,103.91472105591416
15.765676602838967,19.510850063416342,30.14500919867409,42.51212501343563,14.971729610520141,8.267085207857118,7.542234550311961,14.4449725701975,57.04352141988947,83.54034301422112,20.05257982034369
22.170080874400576,21.352649333994552,55.813837269646605,76.78553697562648,0.5155632793849485,12.55606376830896,5.609131950677669,33.50922665722793,56.92057695387914,39.055412150864,89.5345689008024
27.495618214392437,21.72155769584078,3.6359383987794813,64.4182774958955,0.23068340994542247,7.191140235483731,5.5038340750732155,145.81293579277676,57.71162458076592,47.670241565772564,112.7523858452718
16.09377295340502,15.840633291532358,69.9145742676193,72.02987817524644,5.337189082129595,16.86072163040103,7.941284893044291,19.264613815186095,63.111886187238355,25.931665901149202,63.79872448552261
32.11866698240851,20.192368957156525,15.018271051066922,81.00920239856822,5.563440595653981,4.132499388194033,5.907869308360004,177.7267280269219,37.50148930680085,138.39185799791323,95.94194890299173
25.664226712206066,16.99531901763804,25.31117126766853,64.23791344779849,3.6051262090207854,10.967824614501252,5.282487006439785,118.37847943296735,99.9797684615671,153.30928951083007,133.28227166168062
18.598018539778284,21.50766738713981,37.81171665514744,65.00216281329368,4.068788666282289,6.739506512541924,5.137223725418383,196.17378781961813,41.30316273519217,59.0837986730203,75.83282345203422
20.992186798812362,5.566850916169173,5.892015074432289,58.846033099175585,2.550846435553335,13.175542117306197,5.663807883668392,137.99897105199804,94.57165972584369,297.8245152657329,4.740605849347318
32.64464321197495,22.036440490803248,0.4023559087597106,64.10720851313019,4.721481085811606,3.245416558509049,7.371572391988142,162.08958436639674,47.45256551010478,139.88861791320303,124.7150339774491
24.247287297197104,9.109130575008093,46.61807346849679,55.317521337358656,4.00163112810271,15.91467065741729,5.646678035395774,120.75909521183385,41.18411139778204,30.64122418885864,63.34383508074173
22.03375621581751,7.547643582204988,69.69175492198042,87.8606123798198,13.599829656547852,18.322126506833374,5.62427144964591,95.3899195643423,14.553401484218753,286.5081828707818,109.7410479150691
17.928348947081144,22.21718472636836,73.40260118421538,43.37333563499571,9.65410937199826,5.618475605093973,7.225273484480686,46.43884791310629,8.849270148098187,194.87212514657506,80.47156246708693
22.469216049249063,22.61119337957643,35.12756417106466,77.08515887868074,6.9410346685704924,7.878435365555219,5.052289600057235,12.448491188576472,5.152278078157801,3.2692549944997817,60.55953305713425
16.59133303827985,17.30241554204386,42.13966200572791,80.68955815233028,13.581110010960295,15.607309991406579,7.339609629946718,88.69117829483389,19.58356946856198,195.5229185811679,96.49978920824609
32.248522095387955,13.518560165667196,3.25926982854704,71.68088544805502,9.429127245570797,13.00447697132257,7.847184156492116,83.67608419751792,20.91653567523204,199.2216562944755,139.48945693667974
34.595175222228804,17.725207676410545,55.402072843924564,88.78766824597362,8.94965775456956,19.49366792263923,6.303795994295991,81.44437346863744,21.336565335346236,42.645760914582745,25.723388403243003
15.762050854024567,23.835898994557393,85.898449787658,80.33160179731041,0.7837765467767654,12.089281772119943,5.751766950243371,191.96603167253315,65.01716699360189,12.094194711939132,109.18961975272913
32.80958455581498,9.518152003292414,3.1267249793673013,87.23836940556959,0.22032429214530136,7.252457866613744,6.183574610145501,68.4931053061467,7.405984147298494,221.153222562603,60.998351054889625
23.65240925394532,12.563432616883475,4.773136946053446,87.36583528900871,1.113063181755518,17.506736554432134,7.6016590029136655,114.90965473191525,21.895344756255007,210.97126873329455,81.00853639039725
17.369167186647157,18.16305986648676,58.00143888769941,49.38176633434451,8.835254238110453,14.459198252854451,6.7138252559439495,72.69652473643995,28.237255642116565,215.3363796793247,99.8799487087588
23.802400706516732,10.452760024919828,76.89315191260597,84.50447403845325,1.2951242667247609,5.625749491372467,7.9033446103945515,78.1814439183,21.52521877561687,264.41364823839143,86.90110421710484
32.95357391324703,14.845355482241755,60.16921692186475,51.81239021269831,13.201549040216811,10.613726095893872,5.084639437120591,111.92561252295295,43.93394689980816,225.69077908954358,68.27133852871847
18.034113383408517,14.183436427661393,78.07919802977285,38.45578108757844,3.9454538027207513,17.025505135037946,7.008792553976462,90.95722098786669,32.265207964906985,198.67456202068874,136.54697872631502
21.80106977531844,20.619051561628353,68.57363284357567,46.74792871267059,8.773289072392888,9.999706827506564,5.552076082468429,176.35597109289776,77.86667086807074,108.69961244318272,14.524810158491352
16.6331555362031,15.986527700531465,41.67681538033206,67.5042731234862,10.75246920607074,19.282669389216878,6.789082114642136,20.562294997874652,92.23413902849842,44.91768330578259,66.02479404371213
34.944139373743624,23.578755158154863,18.320725176250143,61.620666031824584,7.591875538565215,18.293297466022924,7.473775575566046,6.399332856897377,99.87372176785223,7.524532193329902,29.724663604660623
32.62357905259145,10.289421316139965,59.493039343967105,55.753031355785,8.68218767034588,2.4461260959762687,5.56358802464093,44.73567467464288,10.730902828823252,29.94994515249263,111.27258241882934
33.990025052123926,6.95500570647993,52.80285871983552,40.070719426685535,2.362720126662476,15.848440852156555,6.988362868000593,30.85717216515478,11.928473892287549,40.468352882968375,106.05088024501829
22.46702969781291,21.358772712834643,10.692357908995175,35.98886418202473,8.904665400795478,8.939473526519317,7.163138002898411,16.779298542645193,51.453533917611374,212.48003959450745,58.825071455394216
30.254538615278612,11.82829898788821,5.12855270428465,69.59250335829455,12.495029797880976,2.341288299388067,5.9062548598908515,176.10867201136872,16.760681976342052,117.24389469576074,65.86032723319795
15.623975562780545,13.361870089303691,63.688778757521824,46.16089969269805,8.737941759391465,18.603876320331146,5.182534146808152,128.0337177962395,22.466474435112495,270.11088487323843,47.32470363071107
19.146327733999563,24.76985277949217,45.817121754675284,73.50594562016192,12.393095531455188,14.70643215213007,6.70397060253757,54.35716439858829,84.74179232045968,180.31887606624562,3.006133611920453
28.292396254180748,10.455073377578366,70.29905432160317,66.5850032212445,12.388022920099552,10.800446015504681,5.394579109698569,184.53734721158602,10.674503979845584,221.36158817583112,69.06455679401799
31.176554179229658,13.07423029178336,77.69954584518811,33.795158588806174,6.958856151370144,5.747342850713057,7.714386752979814,100.36423140808218,91.01267547346193,287.73910677538686,87.25146731894517
17.90289559161695,11.743015462970405,6.948632914616859,65.203380967165,3.5635395831956167,12.83496756677483,6.678463600067063,158.90512437418,14.691454464073782,104.84344268967318,119.41371829165807
19.732949902883725,7.689324150250469,0.3110488316531379,33.029530915619866,10.544738485393136,8.200583699274656,7.364293702559052,3.591075737038585,42.7175211295623,0.3734434161032474,108.40087392921215
17.605552624248183,24.51218265671072,2.11471906194024,52.00782431272459,11.843087733175555,4.3858015485969855,5.328680738687887,182.68823018579266,44.190037471590216,232.66351021172915,75.93787592545301
32.47207619275746,7.627076687133643,54.06598902740439,66.56516879200494,8.3941272114316,0.5220882109996716,7.886984889551289,131.944774077641,37.82384276657075,123.68354018079512,65.1513365215268
34.438976260736624,18.256942679617644,92.74702711338462,55.838733226546104,10.067915883494734,13.023067056750154,6.9996454173255955,163.02949141271822,74.66641562442344,103.17386389249626,49.04287514837058
30.863441325675787,5.443222076820549,18.13188402048467,59.85354319831434,8.87006272692172,7.420592591774067,5.179041593499304,35.03846458707578,61.124475682827125,56.54493140334791,39.64331850477049
27.378350752982467,20.07011207422508,4.61217180760336,61.71715321087162,12.841554222763927,6.211892226861002,7.4519051989615175,83.86679959946707,8.578431970836276,149.24399892203877,109.07654898074077
18.55742512131209,21.495184789258893,20.922170932351534,47.46359403011575,14.556283052037598,16.821495743998096,5.879634680223831,27.54177144908048,47.73487995283937,136.5474969045052,112.03883561678784
32.030551862813375,18.169453935335945,22.230060419996978,86.10948745400958,13.608835281827389,8.888062927601748,7.209133406215232,61.819238201373516,27.96042064857026,80.069350273704,27.09976858608938
15.97935529987631,21.740925742312744,9.146795373261929,34.282839913909655,3.6610725157561097,12.707030792490928,6.810389289837609,88.66849146940355,30.821948479263117,202.89081770854196,101.00287743974589
27.402136619100286,10.777008600418235,36.96457391507128,74.86711905564572,3.681053611242884,16.788681056568528,5.831092522148957,36.04928273677914,9.601019756132345,249.28913790954599,56.05030642216896
21.19201490677643,17.4074501664597,35.24519779847163,70.98513768815572,14.951837794376937,14.521794887459212,6.498223685462478,178.8534027045454,95.13243226951312,34.805133946923185,109.65131704975045
28.190874594982656,17.626865518007378,85.88319496510269,55.80185369244843,1.5264607790474112,3.762408424764656,5.36463855004537,100.94820795580392,76.51683841348719,24.98335110190455,40.7430339026524
34.113215687088456,14.758658709627365,54.070216649455546,57.74423290156772,4.871818583461971,10.469882663727946,5.131734707667983,3.293167907071659,85.93144291238205,137.36095476559842,18.346188481302082
21.973442497467513,12.25048106250157,70.42349435439353,58.160471826023254,13.079676083752615,18.309461137655,7.747659181974603,62.49082531901058,19.57670637208624,133.25124903738669,114.1285790703132
19.053277646933196,11.406577772754956,27.08682445337134,82.56076850458643,7.423290594872102,10.473965213617056,7.939334223144417,147.70296622620432,22.026648499165958,208.79813760922434,117.7910787160334
20.05666284340431,10.670051694022078,25.111515920019468,57.77042990810003,10.021344787934922,2.90234091059401,6.158460541513081,48.85299179073965,76.90425579340531,162.67112313680454,136.0807097618117
31.74218714979,23.835986879333632,7.442170800594916,43.71707739909161,8.608561421961845,8.223286906518247,6.888719904976911,132.7622343951727,82.32636940489292,169.18649578536335,74.6670676302854
22.843517256768514,16.989747223483633,39.90683602670164,86.91455656346942,11.851701720570778,17.548949562653622,6.1553010391364165,23.91062867823155,69.3377762126396,123.06824163808805,52.85287947500899
30.02938568393069,7.8608466589534505,40.37572763818535,52.44175065411323,13.547462422813139,8.510941217987074,6.682493174405021,69.64094047563974,76.6208476380963,242.93861791495382,28.003770907455156
23.74726782319871,6.194803270098495,1.3628335646779233,39.54229326020983,14.082778283353903,2.4372253055940774,7.208953496735761,197.8030933678751,28.784164782063016,39.76161100449666,139.7975180722548
18.581838697918023,18.358392500733938,51.004737107769394,83.38142199968775,13.042585036151111,10.683997081303016,6.905929111641924,109.37373717435736,28.145702406072516,135.6507540773374,76.06213726943822
28.89341897991325,6.702971342536963,57.49050972618183,87.68786609668024,14.432094958071357,3.6510837106408855,7.794146387508579,117.68691035003091,81.51397216404162,73.58598698674122,91.91303084880077
24.35526311998485,24.441611921917325,64.37493634843005,48.51190590262685,4.720208816200717,9.187004740822678,5.874357922901128,160.6130292589366,75.89110435567807,100.94678183152733,88.79060557599215
24.257509826531603,10.5798775185081,43.405193145144004,65.17439459819806,14.14896441091912,5.324088834096477,5.603254382634844,82.06015567134966,12.488314757023034,21.454344505965782,21.25295933215462
29.444902991131467,18.107584656796693,57.467914935481105,65.78603906913627,1.4459227414625198,4.53533118231034,7.054566662055501,139.26564003665825,48.22293929682504,157.64412850953653,6.512820904275019
17.796818331516366,14.428322690661354,21.738459195321415,41.426981637864344,4.50889564634397,0.4321971768174593,7.475451402342726,171.33300543722834,5.6125012932399905,84.41109822232534,112.48592000927589
33.29705166665819,19.643026153169767,24.098083325064433,58.882855636271906,6.633263747636964,8.099422764860144,6.257565484609786,136.9319891698224,84.20213442498975,248.1707895538701,58.470578439272785
15.030174190566248,19.352781981755637,11.50922520061306,58.58266723927413,1.637765811977034,8.593930147822393,7.725429433467868,139.3506664806434,1.7130142172453344,62.658429188086615,100.89057047532505
29.98627656294171,22.11267340405827,92.2053566731991,52.32505705106924,14.106586587263337,15.243194013619641,6.40384638195929,83.22286872354212,85.72991452458001,243.73885339065805,29.621211906193786
30.658356135824523,7.236024008990172,1.90910773311177,80.42600259512704,9.65548716580255,2.2928651334551153,5.48548636755181,113.31712525626043,77.92284689579168,15.97857529670027,30.582526336434963
17.07732985297116,16.605004611613175,3.0110987119703725,79.00600897647854,8.251762926280831,16.131047988430225,6.597577639251476,73.20047407296887,83.75304408985869,293.86539368066366,121.01603963929824
23.991106186660254,8.998950899393455,73.00070376824421,79.74714680519806,11.843022528134009,17.678691162824723,5.65719495904679,149.8736248702287,76.74277977714056,65.02497282742034,87.02732866972734
17.017421460745215,14.82196395094807,57.87224997359951,80.00375387896997,5.646552662104528,15.703958580790784,6.0362274519649,176.28408826110507,95.8807787783884,251.38990570611335,75.46236867124152
28.51341737252168,8.896952722473255,71.0626602199701,69.92054548869126,14.542102372260645,3.3618923766324804,6.634939537846672,54.878601529703054,13.860990033594211,259.204166557596,12.600121770928252
21.552913227711812,21.03414406993416,69.45144396586333,79.09470843712387,10.424109292547124,15.628373691323901,6.421038201114366,73.45902772281497,52.62220534914081,90.09369005597955,58.67851461584682
22.67551960489892,7.1745199564897515,10.002773204303605,46.52575253218779,3.6469285804705827,13.135866164235932,5.881668550235502,169.897601268902,34.043901725638115,204.81083555246303,39.18034228695361
27.105478057163428,21.72112938627401,33.33333403144147,48.59545064088962,9.643053268743957,12.447131129972075,6.006296680420603,12.97438070096717,99.46508390376466,38.32916508621304,50.25782070224968
32.38080779452448,20.53972082440532,61.72643632885618,86.39454309875092,10.839497342920266,19.21929405017724,6.539073409159814,43.36665939899969,69.32895170525845,288.14096234045127,115.39104796810588
21.023130627538904,7.321388705627476,84.89516881336279,59.42664432552441,11.57822480309599,14.467308368674065,5.238297710229992,123.94068985895075,16.859382997460315,84.99377915193898,88.54431109969418
33.113005772733544,5.348406856333088,42.37056561010017,51.95058056824465,14.600923285278828,7.784118924036196,7.978410136655455,167.2921462602047,65.54154350158653,137.45202370422464,129.96538384752623
34.5300163983689,24.187998438206876,45.329977290368504,36.97178891482776,11.601780129614758,11.862595794986506,7.481996241354691,15.840145452079213,48.400455686448005,4.382482256894315,126.66414282575319
17.920762424531226,12.159376603883597,5.122640087833396,76.67706376456249,11.489992778164488,4.951649539649923,5.5638665038841735,56.60149391947999,63.064836779592056,184.77457445961448,7.887060985480293
32.676315060279336,6.763095666978149,62.18481254766564,57.25369444393958,0.06383950217132228,6.129352072642195,5.00263638593033,180.5025439802778,85.99712445359678,164.68146702275655,107.469020888386
17.904087152008426,18.959219493966017,73.22095497746595,71.50194891748791,6.551655420887281,12.406693729736173,6.652834407666711,191.2638209230913,12.68649811030268,149.5862542753819,25.3118413157089
