Temperatura_Max (°C),Temperatura_Min (°C),Precipitación (mm),Humedad_Relativa (%),Velocidad_Viento (km/h),Radiación_Solar (MJ/m²),pH_Suelo,Nitrógeno_Suelo (ppm),Fósforo_Suelo (ppm),Potasio_Suelo (ppm),Altura_Planta (cm),Diámetro_Tallo (mm),Tamaño_Hojas (cm²)
19.803903396971712,8.883967531103774,15.693848229319308,34.92037960539006,18.101642185939472,0.2547838495390842,6.57030016072664,142.1159157292761,38.914106484733445,209.15413973689928,149.58440802993042,6.4924975241227685,75.25837755586127
16.143848698866886,17.87441738750822,67.94853375539742,32.61673743219961,10.567011975226215,9.60085303128744,6.19723565423147,23.723843737255066,83.44291612485493,96.2511573968312,98.90607909167167,14.478242938601605,267.66633630290437
22.830135812454472,15.525943236468988,76.39826535134382,52.558370959371544,6.968636748810983,17.73889608164595,5.578231909293887,47.85810926531546,47.40693790115606,55.570492906508385,127.4034080194835,11.748520273787328,359.5541313139712
27.104125947379707,9.096128925422427,17.77405624238121,62.90206414630822,2.73756040991171,12.24967768472072,5.334683600383218,93.20717533521703,7.620804935049175,185.54814002585564,174.05858592180005,14.42802743663728,50.92944055542548
24.83557386579117,13.586102576338433,47.303578474697986,33.44869627202455,4.120739740273489,12.41287464365673,6.962416129670655,132.45867468614955,14.78228684169377,222.6804123483343,96.89788530295199,11.326738431952121,188.19454619848105
34.226292638991865,12.168168704962747,66.44031137565388,40.309209892591,17.021523790743572,12.640849042787682,7.9553436326009805,89.1472814437261,62.52521842087519,241.38178728930154,74.79457961870087,6.543282311356047,320.36972790034747
26.231070012565233,5.288520076194912,15.627873389600289,79.9654627845065,9.650442582718084,3.9516645897656755,6.470574492871608,23.48139936106608,48.97193825306503,241.3902952442685,190.86745311745682,15.657373377859003,104.91097199344095
16.148786380330748,13.726529897950762,74.16966775555656,48.90998224162226,14.588983501999255,5.735051934614015,6.987536464559902,196.6870765349898,98.81247999843754,0.5441602495749764,150.87069684947625,7.776603371994945,316.9170709192607
15.802137691570177,20.53458022391163,16.36516406010905,41.41847752573299,7.25037045823975,12.275625821634897,6.8700809394059625,93.68760256090437,18.342108187770346,183.44541034562167,60.42056942352728,6.910322650912962,252.81027927999483
19.38356574455632,14.166442583297744,15.71934099299005,74.71278319848045,1.029800464624988,0.1550523893179001,5.514694443534508,103.61774520591763,46.49650849531446,280.7619027193153,187.4387227729359,8.590979139290969,165.85187668066638
19.889787529282785,19.32833829060098,71.80721688776177,44.88445877853237,5.688855186740788,9.184343992451492,6.859995450162641,115.0436316289543,85.18135989880466,53.92016288383791,144.19797211301932,19.34295931153359,301.77194102624895
31.003078269660055,21.7832242919178,31.370030563288942,35.742110079236994,17.119447964241864,19.264788764073003,7.271606822120831,73.19295349206736,50.98339070596632,279.44857771642125,73.43959638104498,16.69891103740474,323.6607239223388
24.594926399930348,7.606217169121043,4.677077112438665,85.57957113578746,1.2082013162423877,17.672779129153838,7.8605695861619065,160.90899047560126,81.52025418298022,175.68292717970746,152.1871684075943,11.42814587391069,161.07085599915695
29.75148012426009,7.985052356617219,46.17880260563524,32.357581765095716,5.597175238315941,6.615103803971644,5.060245633827072,139.8089489435064,31.702851664156917,168.73724669331799,138.24826338401942,11.220408274093534,430.2005276762234
32.383960835345206,19.890335627666573,20.654703840601496,67.8914733328833,12.615438438301865,5.697631833755985,6.463165951846436,161.4575512340867,47.53513041322982,36.69514675886878,161.68977480071447,16.56262239216272,109.09007170548347
21.034144109948578,7.480110344621719,13.55949965411478,52.432979760734995,0.1986720928685326,10.543405501209701,5.305522374521645,157.3276712366608,55.12199622491115,173.1958501384656,93.64987450028815,15.20458078093506,139.6837381112137
28.759243112494538,15.886614692002105,27.18470919263489,31.575988461994275,5.088546891112111,18.33164677222204,6.3281596852526345,19.303991283863752,72.70260920039287,36.403756026928036,68.3996935440599,15.324291429161839,196.2757648687258
32.841729008282684,8.429525751122906,17.61299208613103,54.3432854177498,11.305968128450491,3.463243037204047,6.006169134254262,71.08757868785196,23.274569030319515,103.1409907790118,95.03548882093617,14.334205652672937,336.033826763666
34.66783782383745,12.225783314384069,93.81594093347911,79.81559006492638,9.783930294584483,2.2804165151904643,6.710573329849188,31.935097756720765,52.739108276740595,296.9342496244164,129.63372203331076,9.732278086899871,289.37488472350935
34.15142707153104,23.297242818348074,22.939470775145377,75.80414858026217,2.1498759330305295,17.98737479668275,5.453389796375872,47.80903009824438,27.598682326322923,139.78876856537346,153.3373593427324,6.8290540366966725,119.65549156070682
34.03725919299976,20.90896562085272,15.442329911208684,69.17922804737543,14.355349505612924,5.026566033916575,6.076875769604277,174.89809530765325,7.982089061626107,193.47334318282338,192.1520138272758,11.299129832375893,220.81005767325908
21.017083560840028,8.407624233355124,22.82668332056652,50.35109951445147,6.188175022028963,5.875200359557693,5.8939941422796975,92.98270095388519,77.8297920138414,193.01091391771632,89.4729936894461,9.57525419809614,139.51987535113275
30.378521323334745,19.00065583392268,18.136163181658738,51.70615659865219,4.634277612805768,8.629547509843846,5.502888530635337,66.46006141320846,28.599420834022247,157.25217094788277,68.85278282735972,15.712810132776305,262.4387686455709
22.206867778409638,8.008824684011046,17.257374042420526,54.122340370682494,3.0256227713535444,10.566765470700233,6.027775613134285,196.84790425625698,97.76034056723387,182.4957699091448,137.43629017917164,14.265608751842079,348.4956504595552
34.82923956104424,24.991014631116272,39.374960825856064,88.79684637498465,0.8476965364122013,8.50354328900451,5.984188047808803,99.46580767655225,66.27476294618869,13.051939332743123,153.25092211270064,12.257580577621612,337.37415261625307
21.490917275533107,14.038231282358659,31.402913380755027,43.250373654236284,8.46289410645368,17.1498654735848,7.622634668851721,42.35633529410809,98.23624950441679,218.45956302711875,77.11958102894741,18.84508055421032,186.1410171336223
30.489953929349923,12.18897504029411,52.527727042416004,84.17312062876215,15.899104150912065,16.669761782320517,6.2903178403538345,101.3378301443043,1.7160255618958509,179.0347142228165,179.7126104543797,8.849982796803513,242.33129474429938
30.773883258173164,21.148509083083894,90.01314527503321,84.35821895612887,0.5779838186090158,0.26138307137014927,6.43635295862513,150.73012850832512,14.778010233946294,246.80197895253485,91.48322654196973,12.809873213887592,232.35252930568726
31.893106491050098,6.139799771138641,54.363552178894196,33.79925724445123,3.3407522640183718,5.254877671030189,7.189204344369022,155.29126549970152,75.09694355594138,230.99059141450638,127.06733920596108,16.93620726645104,489.21663560774465
27.37417786158975,14.67879569918149,99.55802289924776,85.22237352015449,0.6004572903564109,6.515434916549867,7.248711327837274,50.364861275826534,27.11265074440342,289.2655926938179,67.83025423993652,14.844448457517608,299.1071913052035
34.34599511021405,10.62759159947193,7.2871441616522254,38.00544482801413,18.8776057983988,5.42622867472981,7.286737515586503,104.3857997900431,6.736534972087926,58.97220832284529,146.9280819331713,5.48498207425672,235.93732149221245
29.907745337820458,13.15807422162849,5.3568802324323155,71.07851573980997,19.537177348795897,18.901873128319167,7.86306408292846,37.909375063845175,32.95743719973616,219.122798511354,187.90520096136012,16.29270409494709,250.24976889422592
24.60773736481901,11.682257415788913,9.007924694762304,51.523356699631876,18.05517895853641,18.217308996109825,5.07083190799767,157.42835839355885,43.25542838715284,265.70973788746056,50.07101844428601,19.071859374410035,201.9334735945057
17.848942955516126,8.140725782957738,21.63795816699826,33.21733719001626,15.497052334329396,12.294848763148066,5.013398879098145,40.43072494674163,45.56349051386962,163.7586794065766,171.94840754440077,7.6770306442473215,194.7883000347933
25.177929356594788,23.41550783677264,55.51139541634812,74.5067433262409,12.407067359764534,2.2985908712602443,7.431231146016691,134.48644950627,48.71741277113508,3.3478835990849776,185.19518619171546,14.846864955113842,139.66960210456125
28.142635007936818,10.95225551206098,81.63175854442251,85.0068165836129,15.889479610243223,0.681911758006728,6.329232109521398,23.913270164503288,60.65833147038848,55.34476992161006,181.36563668501958,9.44825472638314,396.65286600972115
29.595945992386696,20.400337834154964,47.336731757281825,65.20479039767865,4.202702895637039,15.146529695969114,6.0769428180149045,1.6468515172219256,11.280750183502485,103.31696538790864,87.30285120860067,13.422136994696768,384.5963650006157
26.044658803124044,6.849319562513198,22.52742120663577,83.31821552845729,18.830494054935038,5.353798879898157,5.930408355433242,198.01692436108908,51.93021331124699,226.60831063403663,164.03412844712744,10.968653709272528,181.47299753833977
24.754621191653158,18.058493872289592,21.05704640636421,41.203248363419505,5.599352891231426,11.73143490154121,7.722718644808495,107.88670530098369,21.77398385467143,6.879233012539232,127.18194022272591,9.757658907315118,85.67168257343374
31.097327247233537,8.61000321728946,93.42980356300443,52.85219101082037,17.66954900497903,11.849337384929166,5.41669734589161,139.12242365193194,18.553663579055314,40.99666835174863,180.40919477759678,19.808635405993947,462.14562251490486
18.941496946340127,20.01095690756258,24.184664335869265,63.88155404404371,19.046263413552936,1.045158161916011,5.192817803766039,63.89955300858907,33.59513506803962,59.991764387830294,79.00281157252604,10.927217017413959,450.21979909202634
25.81040870521501,15.782819413695861,78.71295517389444,76.19148344274977,17.4837390596159,5.350068520054519,6.522443702564448,190.43584074734682,64.64715578296352,109.72241827971821,79.33016119140078,19.150931211653948,350.1841626604413
15.634499953788609,9.39013675171616,27.113505213282785,58.819586104566305,2.7375642327536265,2.9452393758752105,5.369856440473553,87.05369798324725,95.24300363388409,281.1710055691968,78.20312650044964,15.368114113209762,150.93489388635504
29.73724432508425,21.810961654982645,68.49774754437784,56.95342839898652,6.340089179930846,12.705205241066357,7.8853018060273605,78.08721890430938,80.72480624515653,187.90315946525544,176.24203435852812,9.795409624526934,268.55187013316356
18.005947345898633,24.904238652285805,99.62760772453034,34.716965337671034,0.3471279729401111,5.880466578133907,7.30524022950517,164.63901818946488,18.817679247063523,278.2137293903862,138.3512518436297,15.756330036569462,478.23109269036144
16.383704556982646,9.93594593473553,76.9069557485944,62.36735552863477,11.917898003725655,18.97345192105466,7.040754107256294,9.318075327115526,28.35008822696581,99.29616852483382,113.06504292319217,12.622053293234103,78.16221214172663
16.16246786867772,23.531198484533803,26.83397538960347,46.51398523339927,7.077152366426813,4.166332397115031,6.000732104468408,55.18354140588209,78.06383273682694,260.21144101344476,59.459117549159956,11.631423536261448,361.0121248244048
31.706879852724036,10.297134049089614,34.52236054818121,40.46207248391198,12.795815621050009,4.276032067124809,7.377893810798776,67.85766252336443,21.216100595442665,280.500907522131,143.4292865975857,12.101714526771413,415.64293616806583
22.835544049758358,15.761740131498204,1.3695955650438685,57.07994091318335,17.236304033950127,16.00229331893098,6.451467213140134,24.708322522167947,90.30520602113569,25.11865240428428,140.27822686275812,5.643270439637104,401.345482698944
20.89368023293113,24.547954857559535,35.883633849842276,39.548186541016754,13.60332569423636,2.793092327505038,7.265687448650615,43.531787931897135,31.600137790850358,66.14854636575058,184.85251896109426,19.286317600308994,381.2073683685158
17.115066479050824,19.774564840188553,11.14264919677922,64.28159385524948,0.22144067905910392,8.411485149265088,5.544046669801669,119.13484993751268,28.678334917715166,251.2120315853655,81.53421416861605,16.994878709821315,337.68933825079677
30.074212439885397,10.152827799264996,65.57363304924095,53.13738112836174,14.279687488340276,3.290691088379487,7.936282809086362,188.17492758716855,73.80009461310706,208.2563644113529,71.30503606905734,11.658447339475831,104.69497534523897
27.90836874715266,19.908684985563834,45.203372016917484,80.88897258965919,18.060768886656962,19.55497918503211,6.716946557456458,19.397172926096907,14.059889839677641,67.03529699682231,156.89870730993255,13.358272295102452,471.47396229046126
34.45691893806412,21.94642908182316,99.49927018306245,87.1298230678955,19.086129495891676,12.758616457594531,7.946528037877265,49.35792457132755,13.831907729391247,139.67644812772934,138.91870111097597,15.920386878293781,340.79394210247204
21.23285392793243,17.971004416939028,83.5072082987129,36.53962746880755,2.6963610928750548,12.663972794407968,6.481201687161059,146.1878142893439,84.08595637148991,36.412668453083086,64.40667586840583,19.150566040498752,368.25005432134833
27.81553946184372,7.154971829155594,16.896225874914105,73.64050587047902,18.188952175742457,17.382144735770275,7.64444141188599,89.01059199266166,24.088641669274345,270.6759848110402,132.52057183832306,9.030899330494297,84.04248478521932
30.952473023862744,18.05042548229905,39.83241245002732,59.090442544221546,8.13821036846261,11.93340202533336,7.128565244588117,146.79542727766463,49.859699042917526,64.04602951220599,144.320483585391,15.042320429986313,318.86341083402317
32.228233495361906,8.994646435169898,60.300846542939766,68.71320456460103,15.230552709698369,15.552411627740385,7.976241350952785,67.91486223743581,61.337374796242585,124.88576189285824,195.1951395384737,15.017146715213775,228.85756504382255
26.998518570686713,24.47108577877937,26.821022333426704,51.7480598031769,18.628510036716776,12.798929041421712,7.214385824049101,25.707310784910263,7.340315019362564,138.39017613728615,182.95381436222885,12.765152040938403,441.3474079175796
28.759866188024215,23.788914531017525,44.67210246268074,67.48660357900435,2.1197096639132162,3.134301388046188,5.892187620686732,0.34906500281162156,20.37091005398508,194.24445719948017,189.33906199010354,7.502753453517498,347.558133217623
25.280244625168514,12.570044225916577,99.91772682073979,84.29758611215281,6.814020134692294,3.9861107019971986,5.289213436672339,179.06735246280175,76.50459740085498,232.6662549163308,101.10834463935802,13.73853345712218,244.14630066711447
22.786867743057755,18.647188388587807,81.0391331003355,76.37435688273007,7.493557303207064,1.9668571512429733,5.611754205231861,68.34267286351606,82.5792250394418,41.18468649226479,50.51078771072033,14.089349897101362,228.1421976447405
20.482503870013137,19.130156371285242,83.17566710376525,73.00713142580348,13.994364588312887,4.623044016340625,7.324013018596169,77.82428175727627,78.91033086055236,84.77189693281625,192.98402679392478,10.652715880664438,107.80098833999006
20.276210719327935,13.270433009027343,56.083216825554814,54.7817342269547,16.904156476002065,1.3920917989029502,6.773072038949746,169.81287872492322,17.141572554359442,259.79046530711275,70.90501409884101,12.894215009094346,432.95446940234865
26.398644963811172,9.131856902468304,5.7449750983034615,42.31634705854778,1.0599592490763943,17.617214816413842,7.29661014965275,196.20942784117034,32.1349566507515,228.8659777900993,197.57746501016376,10.735191268153988,114.419204391232
33.7473766073652,21.29189841540496,31.383128335797217,39.01689740661364,12.55650332614909,13.095689137102626,7.628542639301122,96.02229091306418,50.2962887757633,179.50025387225904,170.51159315097718,13.142986817691508,323.7417124709493
16.945645809080197,19.319139169347224,35.93165135350448,61.06469562630035,1.9245875037994442,12.632853061708637,7.589821816550969,83.13542494031272,92.9755903935461,253.62242441520632,178.0149966150507,15.71643358290242,424.47369772785567
17.909778972947546,16.382722144668104,76.44632835176847,61.403886204999566,9.003153822560407,11.718168599696646,7.878329516703748,6.1027087085886444,52.904442243011665,100.80392670369812,112.6479193200482,14.044437885246099,426.50630339719845
21.067970956517357,16.773054112465687,19.3204469586156,87.9372530163597,15.435639863908273,10.69514118581992,5.626243625358214,34.5909709777011,48.84315231683798,71.44434302258873,68.4494873308504,11.373987851606103,60.809702115267946
20.93474216990373,17.517824502855923,82.98043602256558,47.76475495483413,5.519116209434225,19.535747850283165,5.599248813225671,169.8078585273925,26.9350348638138,177.30448603302895,55.217054676443794,9.323412672812376,484.0833973784824
17.991801558722187,8.48727037936596,73.29285232340385,48.29542448923402,15.376949693822393,0.7905809818879672,7.1086865151718275,61.04367021022681,79.10834350272812,168.13085652603982,164.40060982289464,6.574527225678918,167.58606361629543
17.504736179013975,22.961120610031916,0.6303080723137233,77.9738942856597,2.3137930521856376,17.43011345879683,7.344339128057534,114.2022394064488,67.07537802703177,250.75048343712322,100.78082307026888,19.230300404782028,426.61923807613573
20.4407426663008,21.692208967215517,12.25556108288426,82.69760757875828,16.615555785640904,6.389521394398098,6.625677046559934,174.49864150753766,42.50105900889539,290.1467045048031,138.9377566836347,13.968839863781085,192.05853218466413
23.888813277701573,19.298225226636017,6.588942900499539,34.82074586622405,15.478884966564387,3.240968525324719,5.823409848199979,179.59543621892047,12.0186042613316,50.4554284896058,103.19321389400156,14.078539300930785,294.7831327089665
19.506282674637255,16.57419092062166,63.190777645499374,51.155017726749406,13.449616826407052,14.952659101821338,6.3463075439907985,129.2450263728058,24.284246665465382,230.03187465857724,191.23684081795255,19.142577060557635,196.3483773475156
16.539464671319294,11.151549730609688,20.17577258663489,39.18392531278637,13.489618420759697,8.300755139221563,6.446895483460169,137.27206799267648,63.4731238191399,53.84201921841261,80.32472867983952,11.366853636810294,377.2203160208694
25.635241453547316,19.510610990296335,52.52264796525542,30.427564236748765,7.9044601560593675,6.124761582378557,5.374348844712102,15.85526542949609,50.063554783671904,27.038203655233485,162.8250873887115,18.613166418241352,160.14378619923724
24.751713021561685,9.936110453112832,57.58733339180323,72.20185592842289,6.904483285091574,17.055335970885363,6.798489636783445,37.020769797265544,49.54737431707766,30.086068518398413,111.8203901579561,15.53025403097923,217.5951363755246
17.3328486775113,14.94236183002922,17.095578961494972,31.262808078994308,14.404522282858407,19.27951836206253,5.492757111489883,43.699710024376,88.15409810162099,97.52119619868539,90.92572377922482,5.841261186714772,434.67722599638097
18.201589393878045,10.251404491034709,96.45591272106627,64.0742568076122,19.966875996842187,11.796429234369919,7.585218112821004,132.47352770912855,69.81404172670405,151.95646416872808,198.9195873415321,14.241356104780856,189.70708989962972
22.182467101680864,19.680774728719168,7.448461032240516,31.032202780977837,7.646082074248135,13.854031616885221,6.7784164504685265,70.30281537481112,25.1961605236422,98.01627800105271,163.07095397880602,6.91716647507438,298.2023254906841
20.419436502757115,6.507407531269498,29.128924230139464,33.22390669669726,16.427134600085687,8.183514196072297,5.649520336117742,185.95094207853828,43.63508248589728,13.587760176035502,70.69822969048568,13.782911457859786,397.20613404414445
32.54650580981502,6.245991171375273,56.51870713428184,43.50840174174508,4.690355246307645,18.775808745582346,6.041616561264346,33.09896721571819,33.9345515948689,126.56913963535918,71.55578320668117,11.091457490078367,362.6380148489991
17.968833812726714,23.326134901335077,30.84170797599071,58.33170470381599,17.65791314099994,0.9919662416132491,6.347596126583452,185.19732048111274,63.70182587030542,180.80267175425988,186.44894714902364,6.583479935948432,337.82557343908263
20.52735026161007,24.006617294071162,45.30711839924193,70.50684479219663,8.796062512990012,2.085371591721441,7.000686801961436,109.90827140270892,21.598886484226696,43.787083382352044,83.40807616366948,16.37759905839596,365.72013949940765
24.712628845363845,19.230255203341017,6.77629198250449,38.69433203659349,3.947060060116301,2.112848494597497,5.809291563543688,1.181809997942329,34.88500913627084,221.07114943808344,113.6327449253493,14.61998398695592,406.37015291572055
26.847794791716098,12.21251810363409,81.66200270625376,45.13827114919472,7.14924560257198,19.415665196206355,7.294982083609813,19.183709777717418,7.9214128015914875,276.7609131967297,190.94311481619027,19.880264934623888,216.00876772015437
17.171329550858264,11.618735059293883,62.84589601029641,85.34622094787693,13.765960590064608,3.086511623630399,6.103711030796748,97.0596448882521,30.729704964896044,146.49459727151475,100.22709605874138,12.95449861519625,333.2295985743217
27.46089258076386,6.322468745815508,15.209440198498925,43.04435940118074,18.295981497588297,3.3335883040081704,6.939991613735813,76.00216219904432,70.98997056547383,55.05310573319715,83.1747514060539,12.805517531002952,253.7831695295932
28.308182061415344,23.353141245853067,50.788835212858515,35.99252424928648,2.6920457234046946,8.196270459180607,7.249487333283236,39.55482168152058,58.90263257898104,168.6208972886348,56.20111744273552,11.545011653285941,374.3501192169652
26.12201861540077,22.768032170080858,82.6544621421323,62.69632504989964,8.458187429000015,15.835086639814111,7.600500556588212,149.231754561886,64.21072625707546,202.40554432373165,59.49527998306047,17.259946360740493,472.3655723052251
30.55688936820058,6.168542064844211,99.76845533614707,79.00538706676937,17.79045299878401,3.8312207672546195,6.1438842749299,135.6141461280143,55.31521393533719,256.3149189319902,135.20633921089413,5.713219301821169,134.2724941420701
17.367220190904867,7.966338346091457,17.023603275087318,61.49648040324911,7.6757283707667145,15.933844295375897,7.326223506573877,162.86495533363774,64.16184167472095,145.52351268562794,144.21957196499977,19.071419167081988,300.6696098981804
25.978790542277025,17.563568757224846,78.78509820613246,66.57614047230231,12.990560804334999,6.152188950805928,6.315642759651109,76.72414449021257,35.00311545074369,145.00939745805994,90.82663562970649,7.7343468557837465,261.6750069103264
32.36288126345411,17.68543865432614,91.81570658763968,71.65020017081551,18.33377506154965,18.703249880316378,7.379470643452426,54.18508967041555,64.57167679573882,96.09492650159714,166.86017941499532,5.337992278346878,188.06036418946496
21.113640419412334,22.087903153240497,42.88587368202377,71.00580466432562,9.67681859141081,19.09226840586816,7.03279146763829,43.39176541388081,71.3305566555113,290.73659502434066,113.17873718478852,13.338974599205025,427.426619557597
25.90937544464262,10.566187144909003,23.61758370584859,43.946248805216015,17.72593164736937,17.754219775592073,5.379903504200086,78.19536370892747,36.03679895305378,29.708649497518547,101.09045921669838,16.72807231700021,76.54047153938009
25.291613277047336,23.525467337974447,86.0312624802765,72.3702708391223,9.937357148126464,7.159880924978747,6.918297064787633,167.13244535079536,49.70680157718236,18.254240177580737,199.8257667051332,12.468240803897991,458.97092023852815
32.1908988646296,22.580870571597952,74.53384921278972,52.62342021826456,9.820202685003894,8.25884027695232,7.029791160619701,165.27502988762802,52.47747342097514,154.25306605615586,96.3329138829217,14.753873420388132,262.65097054688505
34.74245267320357,23.17949719937316,54.316853713066806,88.29050920143337,7.502899181749716,11.356800903677557,5.303634865299076,163.79305471309684,30.500892699031535,81.0576622920237,145.940170865481,13.397999851358172,349.1319418022508
19.13800665154565,14.165373343196176,89.19674315837405,41.16384145082918,8.572791422511266,18.978359859938575,6.74443363000012,186.0221685650311,72.81832543751004,245.9389225654991,126.46789958492961,16.6559122856016,250.22150073225583
20.157615683604106,14.752429557408826,3.3882571259295613,43.06712750539221,1.7478687029398232,11.77555307841808,6.306861874485065,111.38892368732726,32.14081861377842,208.87170507723894,68.24805680998034,9.959220859837085,410.9563780758144
17.122799895948077,7.520367251012255,82.39150158410301,77.6108822592634,12.155702721271332,1.513034990735611,6.883022060981938,120.74743194585061,89.76811396028822,278.30763378798014,86.70429134621352,5.043760324441241,221.2298176249543
18.718611355764875,6.397499085349181,87.8364155068649,73.29211842685146,11.34645763603488,4.627747761781573,5.3954792254887005,146.3964011277663,44.55891096429241,273.2340931610149,147.39860474051696,18.79400249113278,279.9913680492134
17.920876145114466,18.32206472508648,45.33609558199603,37.565085829894656,15.343498363160501,4.254890734072923,7.453184699161037,122.31054200694958,83.8272242854734,270.22189199437724,64.42160290503706,9.601727497833021,136.57378554085238
17.963356520420717,10.528070023612528,45.00428106376768,50.37916080210205,13.989417674673057,7.3952723678861805,5.151672034723388,168.85018343689197,44.22569977295447,242.1227784838,162.85042983901468,16.699364939997814,139.45932793063818
18.63161714347471,12.350994736700127,14.154767357483822,56.59197704269609,7.675736123749615,11.659611329396542,7.018331165012624,130.37326413047882,53.92534025673591,52.35506948860097,56.186092264956436,18.87077377972559,498.4997150214513
20.976567923176493,19.139992922931846,27.1801641462189,81.95907184388484,18.009045621861812,8.126914515888767,7.172417827659238,80.8838708019056,0.7940571478304403,97.42006288708383,95.86893991365159,6.166867673031269,82.72923873666193
33.23852181923868,7.213568084089319,31.12074149548296,77.60371542960698,0.6790723213795369,1.3535619958338763,5.614284459435876,5.275680128395743,65.67167761794741,204.53949104830687,98.89689456769824,18.44540079678956,337.1226502410085
17.723508161031983,19.736396809532145,46.2556185585309,45.015013851350474,13.619083096068021,11.250346557654357,7.113325398073432,131.2579254721176,44.85653515265672,255.29278749219958,55.73836234661004,14.35921500176507,96.76276841288167
16.978949581750857,20.44531809261907,91.90541796110988,31.426773289791903,9.055249104500314,17.455618813534205,6.457660787542814,54.08964056019732,0.2716441345969711,80.12473385941067,112.21813865130855,9.723005683123755,205.5773660138611
15.286626526964334,8.559927882163693,8.443366347131676,65.3522911272719,19.77781535505056,10.68506804749835,5.363772642906757,166.9626678087695,77.5478278604308,286.5274173483601,51.18509120366807,12.490467700597346,184.23120098991865
22.392766494319872,7.59303692260048,32.20796134412205,70.59922006071692,11.759022364779314,7.390935219988803,5.070517052204825,87.47264702063524,67.74893430909377,197.76154484167662,142.26045246305065,18.848373312330146,392.4333724293239
23.483550893966715,23.760595950755743,91.55422159706845,47.256738281046296,10.611211296821981,6.911934624589846,5.845510256998228,152.5905351408014,72.3922020100115,182.15202856387853,161.34786319612022,14.815351258187283,234.85519402009743
21.697251615055002,17.531534826310278,54.260726648719185,69.87963452831698,19.519739048680666,19.090773113397532,6.0404154441817095,82.46288357479736,92.47079873240526,90.78722457111438,164.53618669394393,18.604976668960845,163.8171439741308
19.423084521953783,10.826574252625896,88.58030621869936,54.61759049380077,13.490915614725122,10.729218535892775,7.707074301868305,20.631162140684566,11.903478716769357,63.5040444069624,158.9462594022317,18.310796108285793,139.26839976484086
34.90449951624201,19.866282808440264,51.8585768740517,88.75523887640183,8.932413189036968,0.63889831148223,6.668272664881898,4.1579177299278625,90.80875706820292,103.31484409674017,86.25492409417592,12.01783473066444,145.75789150226424
31.924667457951895,11.141531779515025,23.86446169809886,33.961319931506914,5.164832076446975,16.09880313424525,6.116740639804081,48.969299665976806,68.2958187815178,202.5614974312266,118.40184074944469,15.66799977974561,146.84177678349135
